member_id,nudge_date,channel,acted_within_14d
M00941,2026-07-16,push,1
M00941,2026-05-09,in_app,1
M00941,2026-06-12,email,1
M00942,2025-12-22,in_app,0
M00942,2026-06-22,email,0
M00942,2026-03-27,in_app,0
M00943,2025-08-28,in_app,0
M00943,2026-07-04,in_app,1
M00943,2026-05-13,in_app,0
M00943,2026-06-25,push,1
M00943,2025-12-07,email,0
M00943,2025-08-06,push,1
M00944,2025-09-05,email,0
M00944,2026-04-07,in_app,0
M00944,2026-03-22,in_app,0
M00944,2026-05-05,in_app,0
M00944,2025-10-18,in_app,1
M00944,2026-04-29,in_app,0
M00945,2025-10-16,email,1
M00945,2026-02-21,push,1
M00945,2025-07-30,in_app,1
M00945,2026-03-09,in_app,1
M00945,2026-03-06,email,0
M00945,2026-05-12,email,1
M00945,2026-04-26,push,1
M00946,2025-10-14,email,1
M00946,2026-01-07,in_app,0
M00946,2025-12-18,push,1
M00946,2026-02-16,in_app,1
M00946,2025-07-26,in_app,0
M00946,2025-10-15,in_app,0
M00946,2026-06-16,email,0
M00946,2026-04-18,email,0
M00947,2026-01-31,in_app,1
M00947,2026-03-12,email,1
M00947,2025-11-24,push,1
M00947,2026-02-23,email,1
M00947,2026-05-31,push,1
M00947,2025-12-12,in_app,1
M00947,2025-11-01,push,1
M00947,2026-05-04,in_app,1
M00947,2025-09-04,push,1
M00948,2025-11-05,push,0
M00948,2026-04-09,email,0
M00948,2025-10-04,push,1
M00948,2025-11-20,push,1
M00948,2026-07-21,in_app,0
M00948,2026-06-25,push,0
M00948,2026-06-18,in_app,0
M00948,2025-09-03,push,0
M00949,2025-10-19,in_app,0
M00949,2026-03-05,email,0
M00949,2026-06-10,push,0
M00949,2026-06-01,email,0
M00949,2026-05-05,in_app,1
M00949,2026-05-08,in_app,0
M00950,2026-01-15,push,1
M00950,2026-04-02,email,0
M00950,2025-12-24,push,1
M00950,2026-07-08,in_app,1
M00950,2026-01-20,push,1
M00950,2025-11-11,in_app,0
M00950,2026-06-20,email,0
M00951,2026-01-30,in_app,0
M00951,2026-06-11,email,0
M00951,2026-03-31,email,0
M00951,2025-12-05,email,0
M00951,2025-08-04,push,0
M00952,2026-01-22,push,0
M00952,2025-10-18,push,1
M00952,2025-12-03,push,1
M00953,2026-03-21,push,1
M00953,2026-05-12,email,1
M00953,2026-04-20,in_app,0
M00953,2026-03-07,email,0
M00953,2026-05-21,in_app,0
M00953,2026-03-12,push,0
M00953,2026-01-11,in_app,0
M00954,2026-05-19,push,1
M00954,2025-10-14,in_app,0
M00954,2025-08-26,push,0
M00954,2025-11-08,push,0
M00954,2026-03-31,push,0
M00954,2025-07-27,email,1
M00954,2026-04-16,email,1
M00954,2025-11-04,email,1
M00954,2026-04-21,in_app,1
M00955,2026-02-24,push,0
M00955,2025-12-07,in_app,1
M00955,2025-10-05,push,1
M00955,2026-03-14,email,0
M00955,2026-07-18,push,1
M00955,2026-02-16,in_app,1
M00955,2025-09-08,in_app,0
M00956,2025-12-23,push,1
M00956,2025-09-17,email,0
M00956,2026-07-07,email,1
M00956,2025-09-12,in_app,1
M00956,2026-02-06,push,0
M00956,2025-08-17,email,0
M00956,2025-08-03,push,0
M00956,2026-01-08,push,0
M00956,2025-12-07,push,0
M00956,2026-01-11,push,0
M00957,2026-07-19,email,0
M00957,2026-05-11,push,1
M00957,2025-12-13,in_app,0
M00957,2026-07-08,push,0
M00957,2025-12-15,in_app,0
M00957,2026-02-08,in_app,0
M00957,2025-11-21,email,0
M00957,2025-11-09,push,0
M00957,2026-07-20,push,0
M00957,2026-01-30,in_app,0
M00957,2026-01-02,push,0
M00958,2026-02-12,email,0
M00958,2025-09-17,email,0
M00958,2026-05-12,push,0
M00958,2026-06-07,push,0
M00958,2025-08-08,push,0
M00958,2026-02-11,email,0
M00959,2026-03-26,email,0
M00959,2025-12-06,in_app,0
M00959,2026-03-14,push,0
M00959,2025-08-26,push,1
M00959,2025-12-12,push,1
M00959,2025-10-22,in_app,1
M00959,2026-04-13,in_app,1
M00959,2026-06-20,email,0
M00959,2026-03-25,email,1
M00959,2026-07-23,push,0
M00960,2025-11-07,in_app,0
M00960,2026-07-19,in_app,0
M00960,2025-09-01,in_app,0
M00960,2026-05-28,email,1
M00960,2026-07-21,email,1
M00960,2025-10-26,email,0
M00960,2026-02-19,email,1
M00960,2025-08-24,push,0
M00960,2025-12-18,in_app,1
M00960,2025-08-20,in_app,0
M00960,2026-06-14,in_app,1
M00960,2025-10-28,push,0
M00961,2025-08-30,push,1
M00961,2025-09-18,email,0
M00961,2026-02-12,in_app,0
M00961,2025-10-29,in_app,0
M00961,2026-03-19,push,0
M00961,2026-07-03,in_app,0
M00961,2026-05-09,in_app,1
M00961,2026-01-11,email,1
M00961,2026-03-09,email,1
M00961,2025-12-05,in_app,0
M00961,2026-03-31,push,0
M00961,2026-07-10,in_app,0
M00961,2025-09-20,email,1
M00961,2025-08-01,email,0
M00961,2026-05-11,email,1
M00961,2025-10-23,push,0
M00962,2026-01-13,push,1
M00962,2026-05-01,push,0
M00962,2025-07-26,in_app,0
M00962,2026-05-18,in_app,1
M00962,2026-06-10,in_app,1
M00962,2026-01-08,email,0
M00962,2026-02-04,email,1
M00962,2026-03-17,email,0
M00963,2025-12-28,email,1
M00963,2026-04-07,email,0
M00963,2026-04-19,in_app,1
M00963,2026-06-11,email,1
M00963,2025-07-28,in_app,1
M00963,2026-05-12,in_app,0
M00963,2026-03-26,push,1
M00963,2025-10-15,email,0
M00963,2025-10-28,email,0
M00963,2026-07-04,in_app,1
M00963,2026-06-17,push,1
M00963,2025-11-03,push,1
M00963,2026-07-04,in_app,1
M00963,2026-02-09,email,0
M00964,2025-09-29,push,0
M00964,2025-12-09,in_app,0
M00964,2026-02-28,email,0
M00964,2025-08-16,push,0
M00964,2026-03-31,email,0
M00964,2026-01-08,email,1
M00964,2026-02-16,in_app,0
M00965,2026-05-10,push,0
M00965,2025-08-17,push,0
M00965,2026-07-19,email,1
M00965,2025-09-18,email,1
M00965,2026-02-19,push,0
M00965,2026-05-25,in_app,1
M00965,2026-07-04,email,0
M00965,2026-05-27,email,0
M00965,2026-06-17,in_app,0
M00965,2026-04-13,email,1
M00965,2025-08-18,push,1
M00965,2025-12-01,push,1
M00966,2025-12-11,push,0
M00966,2026-04-23,in_app,1
M00966,2025-07-28,email,1
M00966,2026-01-07,email,1
M00966,2026-02-22,push,0
M00966,2026-03-18,email,0
M00966,2025-09-24,in_app,0
M00967,2026-02-01,in_app,0
M00967,2026-04-11,in_app,1
M00967,2025-08-25,push,1
M00967,2026-02-19,email,0
M00967,2026-06-01,email,0
M00967,2026-01-19,in_app,0
M00967,2026-04-06,in_app,0
M00967,2026-05-13,email,1
M00967,2025-08-08,push,0
M00968,2026-04-01,email,1
M00968,2026-02-15,push,0
M00968,2026-07-23,email,0
M00968,2026-02-20,push,0
M00968,2025-11-25,in_app,0
M00968,2025-12-06,in_app,0
M00968,2025-11-02,email,0
M00968,2026-05-19,email,0
M00968,2026-02-04,email,0
M00968,2025-07-29,in_app,0
M00968,2026-02-18,email,1
M00968,2025-08-18,email,0
M00968,2025-08-10,push,0
M00969,2026-04-16,in_app,0
M00969,2026-07-07,in_app,1
M00969,2025-11-30,in_app,0
M00969,2026-07-20,push,1
M00969,2025-09-01,in_app,0
M00969,2026-04-01,email,0
M00969,2026-05-27,in_app,1
M00969,2026-04-10,email,1
M00969,2026-01-26,push,0
M00970,2026-04-26,push,0
M00970,2026-02-24,in_app,1
M00970,2026-03-09,push,1
M00970,2026-03-04,email,1
M00970,2026-04-01,email,0
M00970,2026-06-18,push,1
M00970,2025-11-14,push,0
M00970,2026-04-20,email,1
M00970,2026-06-24,in_app,1
M00971,2026-07-17,in_app,0
M00971,2025-11-05,push,0
M00971,2025-09-22,in_app,0
M00971,2026-02-20,in_app,1
M00972,2026-01-21,in_app,1
M00972,2025-11-23,push,0
M00972,2026-01-03,push,1
M00972,2026-06-24,push,1
M00972,2026-01-21,in_app,1
M00972,2026-06-14,email,0
M00972,2026-02-13,push,1
M00973,2025-09-17,in_app,1
M00973,2026-06-16,push,1
M00973,2025-10-05,email,1
M00973,2025-11-24,push,0
M00973,2026-05-15,email,1
M00973,2026-05-03,email,1
M00973,2026-07-19,in_app,1
M00973,2026-01-08,email,1
M00974,2025-09-13,in_app,0
M00974,2026-03-01,push,0
M00974,2026-04-30,email,0
M00974,2025-08-02,in_app,0
M00974,2026-06-09,email,1
M00975,2026-07-06,email,1
M00975,2026-05-19,email,0
M00975,2025-09-20,email,0
M00975,2026-05-29,in_app,0
M00975,2026-02-21,email,1
M00975,2025-12-10,push,0
M00975,2025-12-04,in_app,0
M00975,2026-01-23,in_app,0
M00975,2026-06-01,push,1
M00976,2026-04-02,email,1
M00976,2025-08-11,in_app,1
M00976,2026-04-24,push,1
M00976,2025-09-12,push,1
M00976,2026-05-17,in_app,0
M00976,2025-11-11,email,0
M00976,2025-12-04,email,0
M00976,2026-04-13,in_app,0
M00977,2026-05-25,in_app,1
M00977,2025-11-03,push,1
M00977,2026-06-21,in_app,0
M00977,2026-03-23,in_app,0
M00977,2025-08-17,email,0
M00977,2025-09-08,push,1
M00977,2026-04-02,in_app,0
M00977,2025-08-12,email,0
M00977,2026-03-26,in_app,0
M00978,2025-11-19,push,1
M00978,2026-01-24,email,1
M00978,2025-10-12,email,0
M00978,2026-07-01,in_app,1
M00978,2025-10-02,push,0
M00978,2025-07-23,email,0
M00978,2025-12-12,push,0
M00978,2026-06-25,email,1
M00978,2026-03-01,email,0
M00978,2026-03-21,in_app,0
M00978,2025-07-26,push,0
M00978,2025-09-12,email,0
M00978,2026-01-08,in_app,1
M00979,2026-02-23,in_app,0
M00979,2025-08-28,in_app,0
M00979,2025-08-09,in_app,0
M00979,2026-04-01,push,1
M00979,2025-08-24,in_app,0
M00979,2025-10-04,email,1
M00979,2025-08-15,in_app,1
M00979,2025-12-30,email,0
M00979,2026-03-06,in_app,1
M00979,2025-12-16,push,0
M00980,2026-06-18,in_app,0
M00980,2025-10-03,email,1
M00980,2026-01-11,email,0
M00980,2025-10-12,push,0
M00980,2026-01-23,push,1
M00980,2026-03-27,push,1
M00980,2025-09-16,email,0
M00980,2025-12-20,in_app,0
M00981,2025-09-26,in_app,0
M00981,2026-01-30,in_app,0
M00981,2025-11-23,push,0
M00981,2025-07-29,email,0
M00981,2026-05-14,push,0
M00981,2026-06-08,push,0
M00981,2025-12-26,email,0
M00981,2026-05-04,push,1
M00981,2026-06-11,in_app,0
M00982,2026-01-18,email,0
M00982,2026-05-08,in_app,1
M00982,2025-09-02,push,1
M00982,2026-03-06,push,0
M00982,2026-04-26,push,1
M00982,2026-04-03,email,1
M00982,2025-10-26,push,0
M00982,2025-10-29,in_app,0
M00983,2026-03-24,in_app,1
M00983,2026-05-20,in_app,1
M00983,2025-08-23,email,1
M00983,2026-05-26,email,1
M00983,2025-08-13,in_app,1
M00983,2026-01-03,in_app,1
M00983,2026-05-29,in_app,1
M00983,2026-06-17,in_app,0
M00983,2025-12-15,push,1
M00983,2026-06-22,in_app,1
M00983,2025-08-15,push,1
M00983,2026-03-20,email,0
M00984,2026-03-14,in_app,0
M00984,2026-02-23,email,1
M00984,2026-02-14,in_app,0
M00984,2025-10-18,email,0
M00984,2025-12-09,email,0
M00984,2026-05-30,in_app,0
M00984,2025-10-20,in_app,0
M00984,2026-01-27,in_app,0
M00984,2025-11-22,email,0
M00984,2026-02-03,in_app,1
M00984,2026-05-12,push,0
M00984,2026-04-12,email,1
M00984,2026-02-21,in_app,0
M00984,2025-11-24,push,1
M00984,2025-10-17,push,0
M00985,2025-10-05,in_app,1
M00985,2026-01-05,in_app,0
M00985,2025-12-12,in_app,0
M00985,2025-08-03,in_app,1
M00985,2026-04-14,in_app,0
M00985,2025-11-09,push,0
M00985,2025-10-05,email,1
M00985,2026-02-16,email,0
M00986,2026-05-10,email,1
M00986,2026-02-11,email,1
M00986,2025-08-18,in_app,0
M00986,2025-07-28,in_app,0
M00986,2026-03-03,in_app,0
M00986,2026-03-01,email,1
M00986,2025-09-16,in_app,0
M00987,2026-05-10,email,0
M00987,2025-10-22,email,0
M00987,2025-10-21,email,0
M00988,2026-03-10,push,1
M00988,2026-01-22,email,0
M00988,2026-04-02,push,0
M00988,2026-07-19,email,0
M00988,2026-01-15,push,1
M00988,2026-02-18,in_app,1
M00988,2026-06-26,in_app,1
M00989,2025-11-23,email,0
M00989,2025-11-13,in_app,0
M00989,2026-01-28,in_app,0
M00989,2026-06-07,push,0
M00989,2026-04-06,in_app,0
M00989,2025-08-11,in_app,0
M00989,2025-11-14,email,0
M00989,2026-02-03,push,0
M00989,2025-10-11,email,0
M00989,2026-06-05,in_app,0
M00989,2026-06-19,in_app,1
M00989,2026-05-31,in_app,0
M00990,2026-02-21,email,0
M00990,2025-07-29,in_app,0
M00990,2026-03-20,in_app,1
M00990,2025-08-07,in_app,0
M00990,2026-03-18,push,1
M00990,2026-06-03,push,0
M00990,2025-07-30,in_app,0
M00991,2026-02-01,email,0
M00991,2025-07-30,email,0
M00991,2026-05-25,in_app,0
M00991,2025-12-29,email,0
M00991,2026-07-09,push,0
M00991,2026-06-21,in_app,0
M00991,2026-06-24,push,1
M00992,2026-01-31,push,0
M00992,2025-12-20,email,0
M00992,2025-08-12,email,0
M00992,2026-01-22,push,1
M00992,2026-07-05,in_app,0
M00992,2026-05-04,push,0
M00992,2026-03-12,push,0
M00992,2026-02-24,in_app,1
M00992,2026-03-13,email,1
M00992,2026-04-15,in_app,0
M00993,2025-08-22,push,1
M00993,2026-03-03,in_app,0
M00993,2025-12-10,email,0
M00993,2026-03-30,push,0
M00993,2025-10-14,push,0
M00993,2026-04-05,push,0
M00993,2026-02-08,email,0
M00994,2026-03-16,email,0
M00994,2025-09-06,push,0
M00994,2026-04-06,push,0
M00994,2025-08-19,in_app,1
M00994,2026-05-28,push,0
M00994,2026-07-14,push,0
M00994,2025-10-07,push,0
M00994,2026-02-13,push,0
M00994,2026-07-06,email,0
M00994,2026-03-14,email,0
M00994,2026-05-02,in_app,0
M00995,2026-05-10,in_app,0
M00995,2025-10-06,push,0
M00995,2026-03-28,email,1
M00995,2025-11-14,in_app,1
M00995,2026-05-24,push,0
M00995,2025-09-27,push,0
M00995,2025-10-19,email,1
M00995,2025-11-06,push,1
M00995,2026-05-15,in_app,1
M00996,2026-03-07,push,0
M00996,2026-05-29,in_app,1
M00996,2026-07-07,push,0
M00996,2025-08-27,in_app,0
M00996,2026-03-30,email,0
M00996,2026-06-23,push,1
M00996,2025-10-07,in_app,1
M00996,2026-06-09,push,1
M00996,2026-01-09,push,0
M00997,2026-02-20,push,1
M00997,2026-01-18,push,0
M00997,2026-07-04,in_app,0
M00997,2026-05-11,in_app,0
M00997,2025-12-03,push,0
M00997,2025-12-24,push,0
M00997,2025-09-07,email,0
M00997,2026-01-11,in_app,0
M00997,2026-02-02,in_app,0
M00998,2025-12-16,in_app,0
M00998,2026-07-19,push,0
M00998,2025-11-09,email,0
M00998,2025-08-14,push,1
M00998,2026-06-18,push,0
M00998,2026-02-16,push,0
M00998,2026-04-30,in_app,0
M00998,2026-01-20,push,0
M00998,2025-08-11,in_app,0
M00998,2026-02-25,push,0
M00998,2026-03-08,push,0
M00998,2026-04-13,email,0
M00998,2026-01-12,push,1
M00999,2025-07-23,push,0
M00999,2025-10-26,email,1
M00999,2026-02-05,push,1
M00999,2026-04-16,in_app,1
M00999,2025-11-02,push,0
M00999,2025-09-27,push,1
M00999,2026-06-15,push,0
M00999,2026-06-19,push,0
M00999,2025-11-06,in_app,0
M00999,2025-09-23,in_app,0
M00999,2025-09-20,in_app,0
M00999,2026-07-22,in_app,1
M00999,2026-05-03,push,1
M00999,2026-01-05,in_app,0
M00999,2025-09-18,push,1
M00999,2026-01-17,in_app,0
M01000,2026-04-20,email,1
M01000,2026-04-11,in_app,1
M01000,2025-12-12,push,1
M01000,2026-03-28,email,1
M01000,2026-04-16,push,1
M01000,2026-02-13,in_app,0
M01000,2026-05-14,push,0
M01000,2026-01-18,in_app,0
M01000,2025-12-25,in_app,0
M01000,2025-09-02,push,0
M01001,2025-10-02,email,1
M01001,2026-05-20,email,1
M01001,2026-01-15,email,1
M01001,2025-11-01,email,1
M01001,2025-11-20,email,0
M01001,2025-11-20,email,1
M01001,2026-01-04,in_app,1
M01002,2025-11-27,push,0
M01002,2025-09-25,email,0
M01002,2026-03-06,email,0
M01002,2026-07-21,email,0
M01002,2025-09-11,in_app,0
M01002,2026-05-16,in_app,0
M01002,2026-06-13,in_app,0
M01003,2026-05-31,push,0
M01003,2026-06-21,email,1
M01003,2025-09-17,push,0
M01003,2025-09-22,push,0
M01003,2026-04-18,email,0
M01003,2025-09-27,push,0
M01004,2026-02-08,push,0
M01004,2025-10-20,push,0
M01004,2025-11-01,push,0
M01004,2026-01-05,push,0
M01004,2025-10-18,in_app,1
M01004,2026-01-18,email,0
M01004,2026-01-25,push,0
M01004,2025-09-16,push,0
M01004,2025-11-14,in_app,0
M01004,2026-04-18,email,0
M01004,2026-06-09,email,0
M01004,2026-03-20,push,0
M01005,2025-09-30,email,1
M01005,2025-11-16,in_app,1
M01005,2026-02-04,push,1
M01005,2026-05-07,email,0
M01005,2025-11-20,in_app,1
M01005,2026-03-28,email,0
M01005,2025-10-14,in_app,0
M01005,2026-03-24,in_app,1
M01005,2026-07-07,email,0
M01005,2025-09-10,push,0
M01005,2025-08-03,push,0
M01006,2025-12-17,email,0
M01006,2026-01-08,push,0
M01006,2026-02-25,push,0
M01006,2026-02-08,push,1
M01006,2026-02-28,email,1
M01006,2025-11-07,push,1
M01006,2025-08-11,in_app,0
M01006,2025-10-10,push,0
M01007,2026-02-07,email,1
M01007,2025-08-15,email,0
M01007,2026-01-21,push,1
M01007,2026-04-09,push,0
M01007,2026-04-15,push,1
M01007,2025-11-17,in_app,1
M01008,2026-03-11,in_app,0
M01008,2026-01-27,in_app,1
M01008,2025-12-08,in_app,1
M01008,2026-01-02,push,0
M01008,2026-07-02,in_app,0
M01008,2026-05-24,email,0
M01008,2026-07-10,in_app,1
M01008,2026-04-02,push,1
M01008,2026-02-16,in_app,1
M01008,2026-01-21,in_app,1
M01008,2026-01-18,in_app,0
M01008,2025-11-11,email,1
M01009,2026-02-12,email,1
M01009,2026-05-12,in_app,1
M01009,2025-08-17,email,1
M01009,2026-04-12,push,1
M01009,2026-03-04,email,0
M01009,2026-02-20,email,0
M01009,2025-12-13,email,0
M01009,2026-03-08,in_app,0
M01010,2025-11-30,email,0
M01010,2025-11-01,email,0
M01010,2025-12-09,email,0
M01010,2025-11-13,email,1
M01010,2025-09-23,in_app,0
M01010,2025-09-26,email,1
M01010,2026-04-08,in_app,1
M01010,2025-11-17,email,0
M01010,2025-10-06,email,0
M01011,2026-04-10,push,0
M01011,2026-02-15,in_app,1
M01011,2025-10-09,push,0
M01011,2026-06-18,in_app,0
M01011,2025-07-26,email,0
M01011,2025-10-19,email,1
M01011,2025-12-17,in_app,1
M01011,2025-12-31,in_app,0
M01011,2026-06-13,push,0
M01011,2025-11-10,email,0
M01012,2026-02-18,email,0
M01012,2026-05-25,email,0
M01012,2025-09-02,email,0
M01012,2026-01-01,push,0
M01012,2026-02-28,push,0
M01012,2026-03-10,push,0
M01013,2026-01-18,email,0
M01013,2026-05-23,in_app,1
M01013,2025-08-08,in_app,0
M01013,2025-12-11,email,0
M01013,2025-10-09,in_app,1
M01013,2025-10-02,email,0
M01013,2025-08-25,in_app,0
M01013,2025-08-08,push,0
M01013,2026-04-26,in_app,0
M01013,2025-09-14,in_app,0
M01013,2026-01-04,email,1
M01013,2026-06-20,email,1
M01013,2026-03-20,email,0
M01014,2026-04-13,email,0
M01014,2026-01-04,push,1
M01014,2026-06-05,push,1
M01014,2025-11-12,email,1
M01014,2026-02-16,in_app,0
M01014,2026-04-11,in_app,0
M01015,2025-10-22,push,0
M01015,2026-06-02,push,1
M01015,2026-02-20,in_app,1
M01015,2025-10-05,in_app,0
M01015,2026-06-08,email,0
M01015,2025-12-23,email,0
M01015,2026-03-05,push,0
M01015,2026-02-11,in_app,1
M01015,2025-10-30,in_app,0
M01016,2026-06-03,email,0
M01016,2026-03-17,push,1
M01016,2026-06-17,in_app,0
M01016,2026-06-29,email,0
M01016,2026-05-25,email,1
M01016,2025-10-29,push,0
M01016,2025-10-25,in_app,1
M01016,2026-03-15,email,0
M01016,2026-05-19,email,1
M01016,2026-07-16,push,0
M01016,2025-11-28,push,0
M01016,2026-01-28,email,0
M01016,2025-10-19,in_app,0
M01017,2025-11-06,email,0
M01017,2026-07-22,email,0
M01017,2025-10-06,in_app,0
M01017,2026-06-30,push,0
M01017,2025-07-29,email,0
M01017,2025-09-19,push,1
M01017,2026-06-23,push,0
M01017,2026-02-02,email,0
M01017,2026-05-20,email,1
M01018,2026-04-24,email,0
M01018,2026-04-19,push,0
M01018,2026-01-12,in_app,0
M01018,2025-11-18,email,0
M01018,2025-09-12,in_app,0
M01018,2026-04-11,push,0
M01018,2026-01-12,email,0
M01018,2026-05-17,push,0
M01018,2026-04-25,in_app,0
M01018,2026-07-06,push,1
M01018,2025-10-14,push,0
M01018,2025-10-21,email,1
M01018,2026-02-03,push,0
M01019,2026-03-23,push,1
M01019,2025-12-15,push,1
M01019,2025-10-12,push,1
M01019,2025-09-19,in_app,0
M01019,2026-06-02,push,0
M01019,2026-07-18,email,0
M01019,2026-07-21,push,0
M01019,2025-08-02,in_app,0
M01019,2026-06-08,in_app,0
M01019,2026-01-07,in_app,1
M01020,2026-03-12,push,0
M01020,2026-01-19,in_app,0
M01020,2026-05-16,email,0
M01020,2025-12-13,in_app,0
M01020,2025-10-03,in_app,1
M01020,2026-06-25,push,1
M01020,2025-11-10,in_app,0
M01020,2026-01-29,in_app,0
M01020,2026-07-17,in_app,0
M01020,2025-10-28,push,0
M01021,2026-04-23,in_app,0
M01021,2025-09-15,push,0
M01021,2026-02-15,push,0
M01021,2025-09-16,in_app,0
M01021,2025-11-04,in_app,0
M01021,2025-11-12,push,0
M01021,2025-12-11,push,0
M01021,2026-03-28,email,0
M01021,2025-10-29,in_app,1
M01021,2025-08-03,email,1
M01021,2026-05-28,push,0
M01022,2025-12-26,in_app,1
M01022,2026-06-10,email,1
M01022,2025-09-04,email,1
M01022,2026-04-09,email,1
M01022,2026-02-05,in_app,0
M01022,2026-06-20,push,0
M01022,2026-03-05,email,1
M01023,2026-02-06,push,1
M01023,2025-10-03,email,1
M01023,2026-01-05,email,0
M01023,2026-06-01,email,0
M01023,2026-07-23,email,1
M01023,2026-02-20,email,1
M01023,2026-04-25,push,1
M01023,2026-04-27,in_app,1
M01023,2025-07-23,in_app,1
M01023,2026-05-24,push,1
M01023,2026-03-13,email,0
M01023,2025-10-07,email,0
M01023,2025-10-29,email,0
M01023,2025-11-26,push,0
M01023,2026-06-30,push,1
M01024,2026-05-01,in_app,0
M01024,2026-04-08,in_app,0
M01024,2026-03-28,push,0
M01024,2026-02-25,push,1
M01024,2026-06-17,in_app,0
M01024,2026-04-13,email,0
M01024,2026-01-22,email,0
M01024,2025-10-10,push,1
M01025,2026-04-17,push,0
M01025,2026-01-12,in_app,1
M01025,2025-12-20,in_app,0
M01025,2025-11-16,push,1
M01025,2026-04-18,push,0
M01025,2026-01-22,email,0
M01025,2026-03-14,email,0
M01026,2025-10-10,in_app,0
M01026,2025-12-09,in_app,0
M01026,2026-01-07,email,1
M01026,2026-07-07,in_app,0
M01026,2026-05-08,in_app,0
M01026,2026-02-09,in_app,0
M01026,2026-05-07,in_app,0
M01026,2026-03-18,email,0
M01026,2026-02-25,in_app,0
M01026,2026-03-18,email,0
M01026,2025-07-23,in_app,0
M01027,2026-02-12,email,0
M01027,2025-11-24,email,0
M01027,2026-03-08,email,0
M01027,2026-05-07,in_app,0
M01027,2026-02-01,in_app,0
M01027,2025-08-14,email,0
M01028,2025-11-16,push,1
M01028,2025-08-14,in_app,1
M01028,2025-10-17,email,0
M01028,2026-02-27,push,0
M01028,2026-06-10,email,1
M01028,2026-04-07,email,0
M01028,2025-08-18,push,0
M01028,2026-06-14,email,0
M01029,2025-10-25,push,1
M01029,2025-12-06,in_app,0
M01029,2026-02-22,email,0
M01029,2026-05-18,in_app,1
M01029,2026-04-14,email,0
M01029,2026-04-01,push,0
M01029,2026-02-16,in_app,0
M01029,2025-09-16,in_app,0
M01029,2025-12-31,email,0
M01029,2026-02-07,push,0
M01029,2026-07-11,push,0
M01030,2025-11-24,email,0
M01030,2026-04-25,in_app,0
M01030,2026-02-27,push,1
M01030,2025-09-06,in_app,0
M01030,2026-06-30,push,1
M01030,2026-03-14,email,1
M01030,2026-05-11,email,0
M01030,2026-03-19,email,0
M01030,2026-03-17,push,0
M01030,2026-05-14,email,1
M01030,2026-02-15,in_app,0
M01030,2026-03-09,in_app,0
M01030,2026-06-25,in_app,1
M01030,2026-02-17,in_app,1
M01030,2026-04-18,in_app,0
M01030,2025-09-03,push,1
M01030,2025-08-14,push,0
M01030,2025-09-26,in_app,1
M01031,2026-04-24,email,0
M01031,2026-04-07,email,1
M01031,2026-04-09,in_app,0
M01031,2026-06-26,push,1
M01031,2026-02-26,in_app,0
M01032,2026-01-08,push,0
M01032,2025-10-08,in_app,1
M01032,2025-07-24,email,0
M01032,2026-01-29,in_app,0
M01032,2026-07-08,push,0
M01032,2025-11-19,email,1
M01032,2025-12-18,push,0
M01033,2025-08-10,push,0
M01033,2026-07-08,email,0
M01033,2025-12-13,email,0
M01033,2026-04-15,push,1
M01033,2025-09-27,in_app,1
M01033,2026-05-01,push,0
M01033,2025-08-24,in_app,1
M01033,2026-06-01,push,1
M01033,2026-06-08,push,0
M01033,2025-09-16,push,0
M01033,2025-10-15,in_app,0
M01033,2025-10-04,email,1
M01033,2026-01-15,push,1
M01033,2026-07-19,in_app,1
M01034,2026-03-08,email,1
M01034,2025-09-22,in_app,1
M01034,2025-08-19,email,1
M01034,2026-07-16,in_app,1
M01034,2026-07-10,in_app,0
M01034,2025-11-17,in_app,0
M01034,2025-11-14,push,1
M01034,2026-05-04,push,1
M01034,2025-09-02,push,1
M01034,2025-09-15,email,1
M01034,2026-03-20,in_app,0
M01034,2026-05-25,in_app,1
M01035,2026-03-29,email,0
M01035,2026-06-15,email,1
M01035,2025-11-16,email,0
M01035,2026-04-06,push,0
M01035,2025-08-31,in_app,0
M01035,2026-05-10,in_app,1
M01036,2025-11-14,in_app,0
M01036,2026-02-11,push,0
M01036,2026-01-07,email,0
M01036,2026-07-07,in_app,0
M01036,2026-05-14,email,0
M01036,2026-01-05,push,0
M01036,2026-04-08,push,0
M01036,2025-09-23,in_app,0
M01036,2025-09-22,email,0
M01037,2026-05-08,push,0
M01037,2025-10-21,push,0
M01037,2026-05-25,email,1
M01037,2026-04-21,in_app,1
M01037,2025-07-25,push,1
M01037,2025-10-12,email,1
M01037,2025-11-03,push,1
M01037,2026-02-03,in_app,0
M01037,2025-08-20,in_app,1
M01037,2026-06-26,push,1
M01038,2025-11-21,email,0
M01038,2026-05-16,in_app,1
M01038,2026-04-03,email,0
M01038,2026-04-07,email,0
M01038,2025-10-12,push,0
M01038,2025-11-14,push,0
M01038,2025-09-06,in_app,0
M01038,2025-08-14,in_app,0
M01039,2025-10-07,in_app,0
M01039,2025-11-09,in_app,0
M01039,2025-11-26,push,0
M01039,2026-03-22,push,0
M01039,2025-08-01,email,0
M01039,2025-12-02,email,0
M01039,2025-12-29,in_app,0
M01039,2025-09-17,push,0
M01039,2025-11-21,in_app,0
M01040,2026-07-13,push,0
M01040,2026-06-27,push,0
M01040,2026-01-05,email,1
M01040,2026-06-09,push,0
M01040,2025-08-07,in_app,1
M01041,2025-12-07,in_app,0
